date,temperature_2m,surface_pressure,precipitation,wind_speed_10m,precip_log,wind_smoothed,temperature_2m_z,surface_pressure_z,wind_r,precip_z_12h,precip_z_24h,temp_lower,temp_upper,wind_lower,wind_upper,press_lower,press_upper,hour,month,hour_sin,hour_cos,month_sin,month_cos,if_score,is_if_anomaly,lstm_error,is_lstm_anomaly,if_threshold,lstm_threshold,anomaly_label,tpa_summary,tpa_plot_path,treeshap_summary,treeshap_plot_path,rea_summary,rea_plot_path
2025-06-01 03:00:00,14.8,1011.5,0.0,15.5,0.0,12.466666666666669,0.2454309546643153,-0.4263075603123948,0.2296137043415832,0.0,0.0,10.0,26.25,4.1,27.1,1000.1600750316976,1028.9838138571915,3,6,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0,0.2763114387668079,0,0.3965732057666835,0,0.0330438584870278,0.6425,Normal,"🧠 Tree Path Analysis shows these top features influenced the model's decision:
- **Wind r** (importance: 1.85)
- **Temperature 2m z** (importance: 1.69)

What happened?
The sample shows normal behavior with no flagged anomalies.

Why did it happen?
The features fell within expected ranges based on training data.

What can we do about it?
No immediate action is required.

✅ This sample was classified as **Normal**, meaning the model found no significant deviations in the data.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/tpa_sample_10.png,"✅ **Normal**: No significant deviations found.

🧠 SHAP Explanation:
Model baseline (average expected score): 12.6954
Sample score deviation: 2.2242

Key features contributing to the score:
- **Precip z 12h** (value: 0.00)  contributed to the score with a SHAP value of 0.5703.
- **Precip z 24h** (value: 0.00)  contributed to the score with a SHAP value of 0.4989.
- **Temperature 2m z** (value: 0.25)  contributed to the score with a SHAP value of 0.4332.
- **Wind r** (value: 0.23)  contributed to the score with a SHAP value of 0.3717.
- **Surface pressure z** (value: -0.43)  contributed to the score with a SHAP value of 0.3501.

Interpretation:
The feature contributions balance out, resulting in a score close to the baseline, consistent with normal behavior.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/treeshap_sample_10.png,"🔍 **Anomaly Severity**: No concern

✅ No anomalies were detected in this sample. Model predictions were consistent with expected weather patterns.
No action is required for this time window.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/rea_plot_20250601_030000.png
2025-06-01 04:00:00,14.4,1011.5,0.0,17.6,0.0,15.466666666666669,0.1607488953096696,-0.4263075603123948,0.6158797490283584,0.0,0.0,10.0,26.25,4.1,27.1,1000.1600750316976,1028.9838138571915,4,6,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.27186810183134935,0,0.4313264369296614,0,0.0330438584870278,0.6425,Normal,"🧠 Tree Path Analysis shows these top features influenced the model's decision:
- **Wind r** (importance: 1.85)
- **Temperature 2m z** (importance: 1.71)

What happened?
The sample shows normal behavior with no flagged anomalies.

Why did it happen?
The features fell within expected ranges based on training data.

What can we do about it?
No immediate action is required.

✅ This sample was classified as **Normal**, meaning the model found no significant deviations in the data.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/tpa_sample_11.png,"✅ **Normal**: No significant deviations found.

🧠 SHAP Explanation:
Model baseline (average expected score): 12.6954
Sample score deviation: 2.0451

Key features contributing to the score:
- **Precip z 12h** (value: 0.00)  contributed to the score with a SHAP value of 0.5620.
- **Precip z 24h** (value: 0.00)  contributed to the score with a SHAP value of 0.4812.
- **Temperature 2m z** (value: 0.16)  contributed to the score with a SHAP value of 0.4795.
- **Surface pressure z** (value: -0.43)  contributed to the score with a SHAP value of 0.3761.
- **Wind r** (value: 0.62)  contributed to the score with a SHAP value of 0.1463.

Interpretation:
The feature contributions balance out, resulting in a score close to the baseline, consistent with normal behavior.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/treeshap_sample_11.png,"🔍 **Anomaly Severity**: No concern

✅ No anomalies were detected in this sample. Model predictions were consistent with expected weather patterns.
No action is required for this time window.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/rea_plot_20250601_040000.png
2025-06-01 05:00:00,13.1,1011.7,0.0,13.7,0.0,15.6,-0.1144677975929289,-0.3985526599213118,0.633047128792215,0.0,0.0,10.0,26.25,4.1,27.1,1000.1600750316976,1028.9838138571915,5,6,0.9659258262890684,0.2588190451025207,1.2246467991473532e-16,-1.0,0.2730663756847319,0,0.3714089225999087,0,0.0330438584870278,0.6425,Normal,"🧠 Tree Path Analysis shows these top features influenced the model's decision:
- **Wind r** (importance: 1.83)
- **Temperature 2m z** (importance: 1.67)

What happened?
The sample shows normal behavior with no flagged anomalies.

Why did it happen?
The features fell within expected ranges based on training data.

What can we do about it?
No immediate action is required.

✅ This sample was classified as **Normal**, meaning the model found no significant deviations in the data.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/tpa_sample_12.png,"✅ **Normal**: No significant deviations found.

🧠 SHAP Explanation:
Model baseline (average expected score): 12.6954
Sample score deviation: 2.0932

Key features contributing to the score:
- **Precip z 12h** (value: 0.00)  contributed to the score with a SHAP value of 0.5671.
- **Temperature 2m z** (value: -0.11)  contributed to the score with a SHAP value of 0.5356.
- **Precip z 24h** (value: 0.00)  contributed to the score with a SHAP value of 0.4807.
- **Surface pressure z** (value: -0.40)  contributed to the score with a SHAP value of 0.4079.
- **Wind r** (value: 0.63)  contributed to the score with a SHAP value of 0.1019.

Interpretation:
The feature contributions balance out, resulting in a score close to the baseline, consistent with normal behavior.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/treeshap_sample_12.png,"🔍 **Anomaly Severity**: No concern

✅ No anomalies were detected in this sample. Model predictions were consistent with expected weather patterns.
No action is required for this time window.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/rea_plot_20250601_050000.png
2025-06-01 06:00:00,12.9,1011.9,0.0,14.8,0.0,15.366666666666667,-0.1568088272702516,-0.3707977595302445,0.6030042142054659,0.0,0.0,10.0,26.25,4.1,27.1,1000.1600750316976,1028.9838138571915,6,6,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0.2724780363861911,0,0.3606092220680071,0,0.0330438584870278,0.6425,Normal,"🧠 Tree Path Analysis shows these top features influenced the model's decision:
- **Wind r** (importance: 1.85)
- **Temperature 2m z** (importance: 1.67)

What happened?
The sample shows normal behavior with no flagged anomalies.

Why did it happen?
The features fell within expected ranges based on training data.

What can we do about it?
No immediate action is required.

✅ This sample was classified as **Normal**, meaning the model found no significant deviations in the data.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/tpa_sample_13.png,"✅ **Normal**: No significant deviations found.

🧠 SHAP Explanation:
Model baseline (average expected score): 12.6954
Sample score deviation: 2.0695

Key features contributing to the score:
- **Precip z 12h** (value: 0.00)  contributed to the score with a SHAP value of 0.5589.
- **Temperature 2m z** (value: -0.16)  contributed to the score with a SHAP value of 0.4894.
- **Precip z 24h** (value: 0.00)  contributed to the score with a SHAP value of 0.4781.
- **Surface pressure z** (value: -0.37)  contributed to the score with a SHAP value of 0.4281.
- **Wind r** (value: 0.60)  contributed to the score with a SHAP value of 0.1151.

Interpretation:
The feature contributions balance out, resulting in a score close to the baseline, consistent with normal behavior.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/treeshap_sample_13.png,"🔍 **Anomaly Severity**: No concern

✅ No anomalies were detected in this sample. Model predictions were consistent with expected weather patterns.
No action is required for this time window.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/rea_plot_20250601_060000.png
2025-06-01 07:00:00,13.4,1012.1,0.0,16.6,0.0,15.033333333333331,-0.0509562530769445,-0.3430428591391614,0.5600857647958242,0.0,0.0,10.0,26.25,4.1,27.1,1000.1600750316976,1028.9838138571915,7,6,0.9659258262890684,-0.2588190451025206,1.2246467991473532e-16,-1.0,0.2738758599330945,0,0.4014874438456933,0,0.0330438584870278,0.6425,Normal,"🧠 Tree Path Analysis shows these top features influenced the model's decision:
- **Wind r** (importance: 1.87)
- **Temperature 2m z** (importance: 1.66)

What happened?
The sample shows normal behavior with no flagged anomalies.

Why did it happen?
The features fell within expected ranges based on training data.

What can we do about it?
No immediate action is required.

✅ This sample was classified as **Normal**, meaning the model found no significant deviations in the data.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/tpa_sample_14.png,"✅ **Normal**: No significant deviations found.

🧠 SHAP Explanation:
Model baseline (average expected score): 12.6954
Sample score deviation: 2.1258

Key features contributing to the score:
- **Precip z 12h** (value: 0.00)  contributed to the score with a SHAP value of 0.5505.
- **Temperature 2m z** (value: -0.05)  contributed to the score with a SHAP value of 0.5417.
- **Precip z 24h** (value: 0.00)  contributed to the score with a SHAP value of 0.4882.
- **Surface pressure z** (value: -0.34)  contributed to the score with a SHAP value of 0.3966.
- **Wind r** (value: 0.56)  contributed to the score with a SHAP value of 0.1487.

Interpretation:
The feature contributions balance out, resulting in a score close to the baseline, consistent with normal behavior.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/treeshap_sample_14.png,"🔍 **Anomaly Severity**: No concern

✅ No anomalies were detected in this sample. Model predictions were consistent with expected weather patterns.
No action is required for this time window.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/rea_plot_20250601_070000.png
2025-06-01 08:00:00,14.5,1012.3,0.0,19.1,0.0,16.833333333333332,0.1819194101483309,-0.3152879587480942,0.7918453916078891,0.0,0.0,10.0,26.25,4.1,27.1,1000.1600750316976,1028.9838138571915,8,6,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0.26928844733317464,0,0.4304446896881722,0,0.0330438584870278,0.6425,Normal,"🧠 Tree Path Analysis shows these top features influenced the model's decision:
- **Wind r** (importance: 1.88)
- **Temperature 2m z** (importance: 1.68)

What happened?
The sample shows normal behavior with no flagged anomalies.

Why did it happen?
The features fell within expected ranges based on training data.

What can we do about it?
No immediate action is required.

✅ This sample was classified as **Normal**, meaning the model found no significant deviations in the data.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/tpa_sample_15.png,"✅ **Normal**: No significant deviations found.

🧠 SHAP Explanation:
Model baseline (average expected score): 12.6954
Sample score deviation: 1.9421

Key features contributing to the score:
- **Precip z 12h** (value: 0.00)  contributed to the score with a SHAP value of 0.5484.
- **Temperature 2m z** (value: 0.18)  contributed to the score with a SHAP value of 0.4951.
- **Precip z 24h** (value: 0.00)  contributed to the score with a SHAP value of 0.4871.
- **Surface pressure z** (value: -0.32)  contributed to the score with a SHAP value of 0.3738.
- **Wind r** (value: 0.79)  contributed to the score with a SHAP value of 0.0377.

Interpretation:
The feature contributions balance out, resulting in a score close to the baseline, consistent with normal behavior.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/treeshap_sample_15.png,"🔍 **Anomaly Severity**: No concern

✅ No anomalies were detected in this sample. Model predictions were consistent with expected weather patterns.
No action is required for this time window.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/rea_plot_20250601_080000.png
2025-06-01 09:00:00,15.6,1012.1,0.0,16.9,0.0,17.533333333333335,0.4147950733736065,-0.3430428591391614,0.8819741353681371,0.0,0.0,10.0,26.25,4.1,27.1,1000.1600750316976,1028.9838138571915,9,6,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,0.25780943368965437,0,0.4134285195599551,0,0.0330438584870278,0.6425,Normal,"🧠 Tree Path Analysis shows these top features influenced the model's decision:
- **Wind r** (importance: 1.80)
- **Temperature 2m z** (importance: 1.70)

What happened?
The sample shows normal behavior with no flagged anomalies.

Why did it happen?
The features fell within expected ranges based on training data.

What can we do about it?
No immediate action is required.

✅ This sample was classified as **Normal**, meaning the model found no significant deviations in the data.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/tpa_sample_16.png,"✅ **Normal**: No significant deviations found.

🧠 SHAP Explanation:
Model baseline (average expected score): 12.6954
Sample score deviation: 1.4922

Key features contributing to the score:
- **Precip z 12h** (value: 0.00)  contributed to the score with a SHAP value of 0.5359.
- **Precip z 24h** (value: 0.00)  contributed to the score with a SHAP value of 0.4769.
- **Surface pressure z** (value: -0.34)  contributed to the score with a SHAP value of 0.4252.
- **Temperature 2m z** (value: 0.41)  contributed to the score with a SHAP value of 0.3191.
- **Wind r** (value: 0.88)  contributed to the score with a SHAP value of -0.2648.

Interpretation:
The feature contributions balance out, resulting in a score close to the baseline, consistent with normal behavior.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/treeshap_sample_16.png,"🔍 **Anomaly Severity**: No concern

✅ No anomalies were detected in this sample. Model predictions were consistent with expected weather patterns.
No action is required for this time window.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/rea_plot_20250601_090000.png
2025-06-01 10:00:00,16.6,1012.0,0.0,18.4,0.0,18.13333333333333,0.626500221760221,-0.356920309334703,0.9592273443054914,0.0,0.0,10.0,26.25,4.1,27.1,1000.1600750316976,1028.9838138571915,10,6,0.4999999999999999,-0.8660254037844387,1.2246467991473532e-16,-1.0,0.2526715132989598,0,0.4539214814870441,0,0.0330438584870278,0.6425,Normal,"🧠 Tree Path Analysis shows these top features influenced the model's decision:
- **Wind r** (importance: 1.81)
- **Temperature 2m z** (importance: 1.70)

What happened?
The sample shows normal behavior with no flagged anomalies.

Why did it happen?
The features fell within expected ranges based on training data.

What can we do about it?
No immediate action is required.

✅ This sample was classified as **Normal**, meaning the model found no significant deviations in the data.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/tpa_sample_17.png,"✅ **Normal**: No significant deviations found.

🧠 SHAP Explanation:
Model baseline (average expected score): 12.6954
Sample score deviation: 1.2952

Key features contributing to the score:
- **Precip z 12h** (value: 0.00)  contributed to the score with a SHAP value of 0.5305.
- **Wind r** (value: 0.96)  contributed to the score with a SHAP value of -0.4886.
- **Precip z 24h** (value: 0.00)  contributed to the score with a SHAP value of 0.4744.
- **Surface pressure z** (value: -0.36)  contributed to the score with a SHAP value of 0.4203.
- **Temperature 2m z** (value: 0.63)  contributed to the score with a SHAP value of 0.3587.

Interpretation:
The feature contributions balance out, resulting in a score close to the baseline, consistent with normal behavior.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/treeshap_sample_17.png,"🔍 **Anomaly Severity**: No concern

✅ No anomalies were detected in this sample. Model predictions were consistent with expected weather patterns.
No action is required for this time window.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/rea_plot_20250601_100000.png
2025-06-01 11:00:00,18.4,1011.7,0.0,22.3,0.0,19.2,1.007569488856126,-0.3985526599213118,1.0965663824163452,0.0,0.0,10.0,26.25,4.1,27.1,1000.1600750316976,1028.9838138571915,11,6,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,0.23365911180003762,0,0.5438579192266388,0,0.0330438584870278,0.6425,Normal,"🧠 Tree Path Analysis shows these top features influenced the model's decision:
- **Wind r** (importance: 1.69)
- **Temperature 2m z** (importance: 1.63)

What happened?
The sample shows normal behavior with no flagged anomalies.

Why did it happen?
The features fell within expected ranges based on training data.

What can we do about it?
No immediate action is required.

✅ This sample was classified as **Normal**, meaning the model found no significant deviations in the data.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/tpa_sample_18.png,"✅ **Normal**: No significant deviations found.

🧠 SHAP Explanation:
Model baseline (average expected score): 12.6954
Sample score deviation: 0.5883

Key features contributing to the score:
- **Wind r** (value: 1.10)  contributed to the score with a SHAP value of -0.8643.
- **Precip z 12h** (value: 0.00)  contributed to the score with a SHAP value of 0.5196.
- **Precip z 24h** (value: 0.00)  contributed to the score with a SHAP value of 0.4608.
- **Surface pressure z** (value: -0.40)  contributed to the score with a SHAP value of 0.3783.
- **Temperature 2m z** (value: 1.01)  contributed to the score with a SHAP value of 0.0938.

Interpretation:
The feature contributions balance out, resulting in a score close to the baseline, consistent with normal behavior.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/treeshap_sample_18.png,"🔍 **Anomaly Severity**: No concern

✅ No anomalies were detected in this sample. Model predictions were consistent with expected weather patterns.
No action is required for this time window.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/rea_plot_20250601_110000.png
2025-06-01 12:00:00,19.5,1011.4,0.0,21.2,0.0,20.633333333333336,1.2404451520814015,-0.4401850105079363,1.281115714877805,0.0,0.0,10.0,26.25,4.1,27.1,1000.1600750316976,1028.9838138571915,12,6,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.21795862746933892,0,0.5256627199026371,0,0.0330438584870278,0.6425,Normal,"🧠 Tree Path Analysis shows these top features influenced the model's decision:
- **Temperature 2m z** (importance: 1.63)
- **Wind r** (importance: 1.59)

What happened?
The sample shows normal behavior with no flagged anomalies.

Why did it happen?
The features fell within expected ranges based on training data.

What can we do about it?
No immediate action is required.

✅ This sample was classified as **Normal**, meaning the model found no significant deviations in the data.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/tpa_sample_19.png,"✅ **Normal**: No significant deviations found.

🧠 SHAP Explanation:
Model baseline (average expected score): 12.6954
Sample score deviation: 0.0290

Key features contributing to the score:
- **Wind r** (value: 1.28)  contributed to the score with a SHAP value of -1.1583.
- **Precip z 12h** (value: 0.00)  contributed to the score with a SHAP value of 0.5362.
- **Precip z 24h** (value: 0.00)  contributed to the score with a SHAP value of 0.4565.
- **Surface pressure z** (value: -0.44)  contributed to the score with a SHAP value of 0.3787.
- **Temperature 2m z** (value: 1.24)  contributed to the score with a SHAP value of -0.1841.

Interpretation:
The feature contributions balance out, resulting in a score close to the baseline, consistent with normal behavior.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/treeshap_sample_19.png,"🔍 **Anomaly Severity**: No concern

✅ No anomalies were detected in this sample. Model predictions were consistent with expected weather patterns.
No action is required for this time window.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/rea_plot_20250601_120000.png
2025-06-01 13:00:00,20.1,1010.9,0.0,24.1,0.0,22.53333333333333,1.3674682411133707,-0.5095722614856282,1.525750876512762,0.0,0.0,10.0,26.25,4.1,27.1,1000.1600750316976,1028.9838138571915,13,6,-0.2588190451025208,-0.9659258262890684,1.2246467991473532e-16,-1.0,0.2012682956452868,0,0.6217662812695546,0,0.0330438584870278,0.6425,Normal,"🧠 Tree Path Analysis shows these top features influenced the model's decision:
- **Temperature 2m z** (importance: 1.60)
- **Precip z 24h** (importance: 1.58)

What happened?
The sample shows normal behavior with no flagged anomalies.

Why did it happen?
The features fell within expected ranges based on training data.

What can we do about it?
No immediate action is required.

✅ This sample was classified as **Normal**, meaning the model found no significant deviations in the data.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/tpa_sample_20.png,"✅ **Normal**: No significant deviations found.

🧠 SHAP Explanation:
Model baseline (average expected score): 12.6954
Sample score deviation: -0.5433

Key features contributing to the score:
- **Wind r** (value: 1.53)  contributed to the score with a SHAP value of -1.4421.
- **Precip z 12h** (value: 0.00)  contributed to the score with a SHAP value of 0.5190.
- **Precip z 24h** (value: 0.00)  contributed to the score with a SHAP value of 0.4543.
- **Temperature 2m z** (value: 1.37)  contributed to the score with a SHAP value of -0.4009.
- **Surface pressure z** (value: -0.51)  contributed to the score with a SHAP value of 0.3265.

Interpretation:
The feature contributions balance out, resulting in a score close to the baseline, consistent with normal behavior.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/treeshap_sample_20.png,"🔍 **Anomaly Severity**: No concern

✅ No anomalies were detected in this sample. Model predictions were consistent with expected weather patterns.
No action is required for this time window.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/rea_plot_20250601_130000.png
2025-06-01 14:00:00,20.0,1010.7,0.0,21.2,0.0,22.166666666666668,1.346297726274709,-0.5373271618766954,1.4785405821621564,0.0,0.0,10.0,26.25,4.1,27.1,1000.1600750316976,1028.9838138571915,14,6,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,0.2003035276484792,0,0.5915006024299604,0,0.0330438584870278,0.6425,Normal,"🧠 Tree Path Analysis shows these top features influenced the model's decision:
- **Temperature 2m z** (importance: 1.60)
- **Precip z 24h** (importance: 1.57)

What happened?
The sample shows normal behavior with no flagged anomalies.

Why did it happen?
The features fell within expected ranges based on training data.

What can we do about it?
No immediate action is required.

✅ This sample was classified as **Normal**, meaning the model found no significant deviations in the data.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/tpa_sample_21.png,"✅ **Normal**: No significant deviations found.

🧠 SHAP Explanation:
Model baseline (average expected score): 12.6954
Sample score deviation: -0.5757

Key features contributing to the score:
- **Wind r** (value: 1.48)  contributed to the score with a SHAP value of -1.3958.
- **Precip z 12h** (value: 0.00)  contributed to the score with a SHAP value of 0.5116.
- **Precip z 24h** (value: 0.00)  contributed to the score with a SHAP value of 0.4504.
- **Temperature 2m z** (value: 1.35)  contributed to the score with a SHAP value of -0.4350.
- **Surface pressure z** (value: -0.54)  contributed to the score with a SHAP value of 0.2930.

Interpretation:
The feature contributions balance out, resulting in a score close to the baseline, consistent with normal behavior.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/treeshap_sample_21.png,"🔍 **Anomaly Severity**: No concern

✅ No anomalies were detected in this sample. Model predictions were consistent with expected weather patterns.
No action is required for this time window.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/rea_plot_20250601_140000.png
2025-06-01 15:00:00,20.0,1010.4,0.0,25.6,0.0,23.633333333333336,1.346297726274709,-0.57895951246332,1.66738175956458,0.0,0.0,10.0,26.25,4.1,27.1,1000.1600750316976,1028.9838138571915,15,6,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,0.18725304388094682,0,0.673945396902098,1,0.0330438584870278,0.6425,Pattern anomaly,"🧠 Tree Path Analysis shows these top features influenced the model's decision:
- **Temperature 2m z** (importance: 1.56)
- **Precip z 24h** (importance: 1.54)

What happened?
The model identified some unusual patterns but only from a single perspective.

Why did it happen?
This could be due to isolated irregularities or potential model sensitivity.

What can we do about it?
Further review is advised to confirm whether this is a true anomaly.

⚠️ This sample was labeled as **Pattern anomaly**, flagged by only one detection model.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/tpa_sample_22.png,"⚠️ **Pattern anomaly**: Flagged by one detection model.

🧠 SHAP Explanation:
Model baseline (average expected score): 12.6954
Sample score deviation: -1.0073

Key features contributing to the score:
- **Wind r** (value: 1.67)  contributed to the score with a SHAP value of -1.7925.
- **Precip z 12h** (value: 0.00)  contributed to the score with a SHAP value of 0.4918.
- **Precip z 24h** (value: 0.00)  contributed to the score with a SHAP value of 0.4490.
- **Temperature 2m z** (value: 1.35)  contributed to the score with a SHAP value of -0.3889.
- **Surface pressure z** (value: -0.58)  contributed to the score with a SHAP value of 0.2334.

Interpretation:
While flagged by one model, the SHAP values show which features pushed the score away from the baseline. Review these features to understand the potential anomaly.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/treeshap_sample_22.png,"🔍 **Anomaly Severity**: Unusual behavior (pattern-level issue)

⚠️ The model flagged this sample as **anomalous** based on unusual reconstruction behavior.

📌 **What this means:**
This time window exhibited deviations from typical weather patterns, which may indicate unexpected events or data irregularities.

🛠️ **Recommended action:** Consider reviewing operational context (e.g., weather warnings, sudden shifts in conditions) for this period.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/rea_plot_20250601_150000.png
2025-06-01 16:00:00,19.4,1010.2,0.0,28.4,0.0,25.066666666666663,1.21927463724274,-0.6067144128543872,1.851931092026039,0.0,0.0,10.0,26.25,4.1,27.1,1000.1600750316976,1028.9838138571915,16,6,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,0.18118307794061317,0,0.7028679855515685,1,0.0330438584870278,0.6425,Pattern anomaly,"🧠 Tree Path Analysis shows these top features influenced the model's decision:
- **Wind r** (importance: 1.61)
- **Precip z 12h** (importance: 1.51)

What happened?
The model identified some unusual patterns but only from a single perspective.

Why did it happen?
This could be due to isolated irregularities or potential model sensitivity.

What can we do about it?
Further review is advised to confirm whether this is a true anomaly.

⚠️ This sample was labeled as **Pattern anomaly**, flagged by only one detection model.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/tpa_sample_23.png,"⚠️ **Pattern anomaly**: Flagged by one detection model.

🧠 SHAP Explanation:
Model baseline (average expected score): 12.6954
Sample score deviation: -1.2038

Key features contributing to the score:
- **Wind r** (value: 1.85)  contributed to the score with a SHAP value of -2.2884.
- **Precip z 12h** (value: 0.00)  contributed to the score with a SHAP value of 0.4951.
- **Precip z 24h** (value: 0.00)  contributed to the score with a SHAP value of 0.4803.
- **Surface pressure z** (value: -0.61)  contributed to the score with a SHAP value of 0.2041.
- **Temperature 2m z** (value: 1.22)  contributed to the score with a SHAP value of -0.0948.

Interpretation:
While flagged by one model, the SHAP values show which features pushed the score away from the baseline. Review these features to understand the potential anomaly.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/treeshap_sample_23.png,"🔍 **Anomaly Severity**: Unusual behavior (pattern-level issue)

⚠️ The model flagged this sample as **anomalous** based on unusual reconstruction behavior.

📌 **What this means:**
This time window exhibited deviations from typical weather patterns, which may indicate unexpected events or data irregularities.

🛠️ **Recommended action:** Consider reviewing operational context (e.g., weather warnings, sudden shifts in conditions) for this period.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/rea_plot_20250601_160000.png
2025-06-01 17:00:00,17.9,1010.4,0.0,21.6,0.0,25.2,0.9017169146628188,-0.57895951246332,1.8690984717898955,0.0,0.0,10.0,26.25,4.1,27.1,1000.1600750316976,1028.9838138571915,17,6,-0.9659258262890684,-0.2588190451025206,1.2246467991473532e-16,-1.0,0.18464887248607315,0,0.5341257351409515,0,0.0330438584870278,0.6425,Normal,"🧠 Tree Path Analysis shows these top features influenced the model's decision:
- **Wind r** (importance: 1.63)
- **Temperature 2m z** (importance: 1.54)

What happened?
The sample shows normal behavior with no flagged anomalies.

Why did it happen?
The features fell within expected ranges based on training data.

What can we do about it?
No immediate action is required.

✅ This sample was classified as **Normal**, meaning the model found no significant deviations in the data.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/tpa_sample_24.png,"✅ **Normal**: No significant deviations found.

🧠 SHAP Explanation:
Model baseline (average expected score): 12.6954
Sample score deviation: -1.0919

Key features contributing to the score:
- **Wind r** (value: 1.87)  contributed to the score with a SHAP value of -2.4001.
- **Precip z 12h** (value: 0.00)  contributed to the score with a SHAP value of 0.4963.
- **Precip z 24h** (value: 0.00)  contributed to the score with a SHAP value of 0.4763.
- **Surface pressure z** (value: -0.58)  contributed to the score with a SHAP value of 0.2426.
- **Temperature 2m z** (value: 0.90)  contributed to the score with a SHAP value of 0.0930.

Interpretation:
The feature contributions balance out, resulting in a score close to the baseline, consistent with normal behavior.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/treeshap_sample_24.png,"🔍 **Anomaly Severity**: No concern

✅ No anomalies were detected in this sample. Model predictions were consistent with expected weather patterns.
No action is required for this time window.",/content/drive/MyDrive/Data Science Group Project/Current_Version_XAI_Outputs/Plots/rea_plot_20250601_170000.png
