date,temperature_2m,surface_pressure,precipitation,wind_speed_10m,temp_lower,temp_upper,wind_lower,wind_upper,press_lower,press_upper,if_score,is_if_anomaly,lstm_error,is_lstm_anomaly,if_threshold,lstm_threshold,anomaly_label,reconstruction_error_summary,reconstruction_error_plot,TreeSHAP_natural_language_summary,local_contribution_plot_path
01/06/2025 03:00,14.8,1011.5,0,15.5,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2763114388,0,0.3965732058,0,0.03304385849,0.6425,Normal,"🕒 Timestamp: 2025-06-01 03:00:00
🔎 Anomaly Severity: No concern

⚠️ Notable deviations in:
- Temperature 2m (avg error: 0.593)
- Surface pressure (avg error: 0.611)
- Wind speed 10m (avg error: 0.607)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_10_error_plot.png,"Sample Index: 10
Anomaly Label: Normal

The model's baseline anomaly score is **12.70**. For this event, the score is **14.92**. This suggests it's **normal** ✅.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.57)
  • **precip_z_24h** = 0.00 (contribution: +0.50)
  • **temperature_2m_z** = 0.25 (contribution: +0.43)
  • **wind_r** = 0.23 (contribution: +0.37)
  • **surface_pressure_z** = -0.43 (contribution: +0.35)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  *(None)*

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_10.png
01/06/2025 04:00,14.4,1011.5,0,17.6,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2718681018,0,0.4313264369,0,0.03304385849,0.6425,Normal,"🕒 Timestamp: 2025-06-01 04:00:00
🔎 Anomaly Severity: No concern

⚠️ Notable deviations in:
- Temperature 2m (avg error: 0.593)
- Surface pressure (avg error: 0.611)
- Wind speed 10m (avg error: 0.611)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_11_error_plot.png,"Sample Index: 11
Anomaly Label: Normal

The model's baseline anomaly score is **12.70**. For this event, the score is **14.74**. This suggests it's **normal** ✅.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.56)
  • **precip_z_24h** = 0.00 (contribution: +0.48)
  • **temperature_2m_z** = 0.16 (contribution: +0.48)
  • **surface_pressure_z** = -0.43 (contribution: +0.38)
  • **wind_r** = 0.62 (contribution: +0.15)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  *(None)*

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_11.png
01/06/2025 05:00,13.1,1011.7,0,13.7,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2730663757,0,0.3714089226,0,0.03304385849,0.6425,Normal,"🕒 Timestamp: 2025-06-01 05:00:00
🔎 Anomaly Severity: No concern

⚠️ Notable deviations in:
- Temperature 2m (avg error: 0.594)
- Surface pressure (avg error: 0.611)
- Wind speed 10m (avg error: 0.612)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_12_error_plot.png,"Sample Index: 12
Anomaly Label: Normal

The model's baseline anomaly score is **12.70**. For this event, the score is **14.79**. This suggests it's **normal** ✅.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.57)
  • **temperature_2m_z** = -0.11 (contribution: +0.54)
  • **precip_z_24h** = 0.00 (contribution: +0.48)
  • **surface_pressure_z** = -0.40 (contribution: +0.41)
  • **wind_r** = 0.63 (contribution: +0.10)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  *(None)*

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_12.png
01/06/2025 06:00,12.9,1011.9,0,14.8,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2724780364,0,0.3606092221,0,0.03304385849,0.6425,Normal,"🕒 Timestamp: 2025-06-01 06:00:00
🔎 Anomaly Severity: No concern

⚠️ Notable deviations in:
- Temperature 2m (avg error: 0.594)
- Surface pressure (avg error: 0.611)
- Wind speed 10m (avg error: 0.612)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_13_error_plot.png,"Sample Index: 13
Anomaly Label: Normal

The model's baseline anomaly score is **12.70**. For this event, the score is **14.76**. This suggests it's **normal** ✅.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.56)
  • **temperature_2m_z** = -0.16 (contribution: +0.49)
  • **precip_z_24h** = 0.00 (contribution: +0.48)
  • **surface_pressure_z** = -0.37 (contribution: +0.43)
  • **wind_r** = 0.60 (contribution: +0.12)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  *(None)*

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_13.png
01/06/2025 07:00,13.4,1012.1,0,16.6,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2738758599,0,0.4014874438,0,0.03304385849,0.6425,Normal,"🕒 Timestamp: 2025-06-01 07:00:00
🔎 Anomaly Severity: No concern

⚠️ Notable deviations in:
- Temperature 2m (avg error: 0.594)
- Surface pressure (avg error: 0.611)
- Wind speed 10m (avg error: 0.605)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_14_error_plot.png,"Sample Index: 14
Anomaly Label: Normal

The model's baseline anomaly score is **12.70**. For this event, the score is **14.82**. This suggests it's **normal** ✅.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.55)
  • **temperature_2m_z** = -0.05 (contribution: +0.54)
  • **precip_z_24h** = 0.00 (contribution: +0.49)
  • **surface_pressure_z** = -0.34 (contribution: +0.40)
  • **wind_r** = 0.56 (contribution: +0.15)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  *(None)*

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_14.png
01/06/2025 08:00,14.5,1012.3,0,19.1,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2692884473,0,0.4304446897,0,0.03304385849,0.6425,Normal,"🕒 Timestamp: 2025-06-01 08:00:00
🔎 Anomaly Severity: No concern

⚠️ Notable deviations in:
- Temperature 2m (avg error: 0.594)
- Surface pressure (avg error: 0.611)
- Wind speed 10m (avg error: 0.605)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_15_error_plot.png,"Sample Index: 15
Anomaly Label: Normal

The model's baseline anomaly score is **12.70**. For this event, the score is **14.64**. This suggests it's **normal** ✅.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.55)
  • **temperature_2m_z** = 0.18 (contribution: +0.50)
  • **precip_z_24h** = 0.00 (contribution: +0.49)
  • **surface_pressure_z** = -0.32 (contribution: +0.37)
  • **wind_r** = 0.79 (contribution: +0.04)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  *(None)*

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_15.png
01/06/2025 09:00,15.6,1012.1,0,16.9,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2578094337,0,0.4134285196,0,0.03304385849,0.6425,Normal,"🕒 Timestamp: 2025-06-01 09:00:00
🔎 Anomaly Severity: No concern

⚠️ Notable deviations in:
- Temperature 2m (avg error: 0.593)
- Surface pressure (avg error: 0.611)
- Wind speed 10m (avg error: 0.611)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_16_error_plot.png,"Sample Index: 16
Anomaly Label: Normal

The model's baseline anomaly score is **12.70**. For this event, the score is **14.19**. This suggests it's **normal** ✅.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.54)
  • **precip_z_24h** = 0.00 (contribution: +0.48)
  • **surface_pressure_z** = -0.34 (contribution: +0.43)
  • **temperature_2m_z** = 0.41 (contribution: +0.32)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  • **wind_r** = 0.88 (contribution: -0.26)

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_16.png
01/06/2025 10:00,16.6,1012,0,18.4,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2526715133,0,0.4539214815,0,0.03304385849,0.6425,Normal,"🕒 Timestamp: 2025-06-01 10:00:00
🔎 Anomaly Severity: No concern

⚠️ Notable deviations in:
- Temperature 2m (avg error: 0.592)
- Surface pressure (avg error: 0.611)
- Wind speed 10m (avg error: 0.612)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_17_error_plot.png,"Sample Index: 17
Anomaly Label: Normal

The model's baseline anomaly score is **12.70**. For this event, the score is **13.99**. This suggests it's **normal** ✅.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.53)
  • **precip_z_24h** = 0.00 (contribution: +0.47)
  • **surface_pressure_z** = -0.36 (contribution: +0.42)
  • **temperature_2m_z** = 0.63 (contribution: +0.36)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  • **wind_r** = 0.96 (contribution: -0.49)

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_17.png
01/06/2025 11:00,18.4,1011.7,0,22.3,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2336591118,0,0.5438579192,0,0.03304385849,0.6425,Normal,"🕒 Timestamp: 2025-06-01 11:00:00
🔎 Anomaly Severity: No concern

⚠️ Notable deviations in:
- Temperature 2m (avg error: 0.591)
- Surface pressure (avg error: 0.612)
- Wind speed 10m (avg error: 0.619)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_18_error_plot.png,"Sample Index: 18
Anomaly Label: Normal

The model's baseline anomaly score is **12.70**. For this event, the score is **13.28**. This suggests it's **normal** ✅.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.52)
  • **precip_z_24h** = 0.00 (contribution: +0.46)
  • **surface_pressure_z** = -0.40 (contribution: +0.38)
  • **temperature_2m_z** = 1.01 (contribution: +0.09)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  • **wind_r** = 1.10 (contribution: -0.86)

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_18.png
01/06/2025 12:00,19.5,1011.4,0,21.2,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2179586275,0,0.5256627199,0,0.03304385849,0.6425,Normal,"🕒 Timestamp: 2025-06-01 12:00:00
🔎 Anomaly Severity: No concern

⚠️ Notable deviations in:
- Temperature 2m (avg error: 0.590)
- Surface pressure (avg error: 0.612)
- Wind speed 10m (avg error: 0.619)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_19_error_plot.png,"Sample Index: 19
Anomaly Label: Normal

The model's baseline anomaly score is **12.70**. For this event, the score is **12.72**. This suggests it's **normal** ✅.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.54)
  • **precip_z_24h** = 0.00 (contribution: +0.46)
  • **surface_pressure_z** = -0.44 (contribution: +0.38)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  • **wind_r** = 1.28 (contribution: -1.16)
  • **temperature_2m_z** = 1.24 (contribution: -0.18)

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_19.png
01/06/2025 13:00,20.1,1010.9,0,24.1,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2012682956,0,0.6217662813,0,0.03304385849,0.6425,Normal,"🕒 Timestamp: 2025-06-01 13:00:00
🔎 Anomaly Severity: No concern

⚠️ Notable deviations in:
- Temperature 2m (avg error: 0.588)
- Surface pressure (avg error: 0.612)
- Wind speed 10m (avg error: 0.613)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_20_error_plot.png,"Sample Index: 20
Anomaly Label: Normal

The model's baseline anomaly score is **12.70**. For this event, the score is **12.15**. This suggests it's **more unusual than normal** 🚨.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.52)
  • **precip_z_24h** = 0.00 (contribution: +0.45)
  • **surface_pressure_z** = -0.51 (contribution: +0.33)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  • **wind_r** = 1.53 (contribution: -1.44)
  • **temperature_2m_z** = 1.37 (contribution: -0.40)

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_20.png
01/06/2025 14:00,20,1010.7,0,21.2,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2003035276,0,0.5915006024,0,0.03304385849,0.6425,Normal,"🕒 Timestamp: 2025-06-01 14:00:00
🔎 Anomaly Severity: No concern

⚠️ Notable deviations in:
- Temperature 2m (avg error: 0.587)
- Surface pressure (avg error: 0.613)
- Wind speed 10m (avg error: 0.609)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_21_error_plot.png,"Sample Index: 21
Anomaly Label: Normal

The model's baseline anomaly score is **12.70**. For this event, the score is **12.12**. This suggests it's **more unusual than normal** 🚨.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.51)
  • **precip_z_24h** = 0.00 (contribution: +0.45)
  • **surface_pressure_z** = -0.54 (contribution: +0.29)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  • **wind_r** = 1.48 (contribution: -1.40)
  • **temperature_2m_z** = 1.35 (contribution: -0.43)

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_21.png
01/06/2025 15:00,20,1010.4,0,25.6,10,26.25,4.1,27.1,1000.160075,1028.983814,0.1872530439,0,0.6739453969,1,0.03304385849,0.6425,Pattern anomaly,"🕒 Timestamp: 2025-06-01 15:00:00
🔎 Anomaly Severity: Consistent unusual behavior (pattern-level issue)

⚠️ Notable deviations in:
- Temperature 2m (avg error: 0.586)
- Surface pressure (avg error: 0.613)
- Wind speed 10m (avg error: 0.599)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_22_error_plot.png,"Sample Index: 22
Anomaly Label: Pattern anomaly

The model's baseline anomaly score is **12.70**. For this event, the score is **11.69**. This suggests it's **more unusual than normal** 🚨.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.49)
  • **precip_z_24h** = 0.00 (contribution: +0.45)
  • **surface_pressure_z** = -0.58 (contribution: +0.23)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  • **wind_r** = 1.67 (contribution: -1.79)
  • **temperature_2m_z** = 1.35 (contribution: -0.39)

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_22.png
01/06/2025 16:00,19.4,1010.2,0,28.4,10,26.25,4.1,27.1,1000.160075,1028.983814,0.1811830779,0,0.7028679856,1,0.03304385849,0.6425,Pattern anomaly,"🕒 Timestamp: 2025-06-01 16:00:00
🔎 Anomaly Severity: Consistent unusual behavior (pattern-level issue)

⚠️ Notable deviations in:
- Temperature 2m (avg error: 0.584)
- Surface pressure (avg error: 0.613)
- Wind speed 10m (avg error: 0.601)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_23_error_plot.png,"Sample Index: 23
Anomaly Label: Pattern anomaly

The model's baseline anomaly score is **12.70**. For this event, the score is **11.49**. This suggests it's **more unusual than normal** 🚨.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.50)
  • **precip_z_24h** = 0.00 (contribution: +0.48)
  • **surface_pressure_z** = -0.61 (contribution: +0.20)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  • **wind_r** = 1.85 (contribution: -2.29)
  • **temperature_2m_z** = 1.22 (contribution: -0.09)

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_23.png
01/06/2025 17:00,17.9,1010.4,0,21.6,10,26.25,4.1,27.1,1000.160075,1028.983814,0.1846488725,0,0.5341257351,0,0.03304385849,0.6425,Normal,"🕒 Timestamp: 2025-06-01 17:00:00
🔎 Anomaly Severity: No concern

⚠️ Notable deviations in:
- Temperature 2m (avg error: 0.582)
- Surface pressure (avg error: 0.613)
- Wind speed 10m (avg error: 0.605)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_24_error_plot.png,"Sample Index: 24
Anomaly Label: Normal

The model's baseline anomaly score is **12.70**. For this event, the score is **11.60**. This suggests it's **more unusual than normal** 🚨.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.50)
  • **precip_z_24h** = 0.00 (contribution: +0.48)
  • **surface_pressure_z** = -0.58 (contribution: +0.24)
  • **temperature_2m_z** = 0.90 (contribution: +0.09)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  • **wind_r** = 1.87 (contribution: -2.40)

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_24.png
01/06/2025 18:00,18.2,1010,0,25.6,10,26.25,4.1,27.1,1000.160075,1028.983814,0.1827920677,0,0.5843809643,0,0.03304385849,0.6425,Normal,"🕒 Timestamp: 2025-06-01 18:00:00
🔎 Anomaly Severity: No concern

⚠️ Notable deviations in:
- Surface pressure (avg error: 0.614)
- Wind speed 10m (avg error: 0.602)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_25_error_plot.png,"Sample Index: 25
Anomaly Label: Normal

The model's baseline anomaly score is **12.70**. For this event, the score is **11.54**. This suggests it's **more unusual than normal** 🚨.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.49)
  • **precip_z_24h** = 0.00 (contribution: +0.46)
  • **surface_pressure_z** = -0.63 (contribution: +0.18)
  • **temperature_2m_z** = 0.97 (contribution: +0.08)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  • **wind_r** = 1.87 (contribution: -2.37)

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_25.png
01/06/2025 19:00,17.8,1010,0,25.6,10,26.25,4.1,27.1,1000.160075,1028.983814,0.1898834629,0,0.6003007867,0,0.03304385849,0.6425,Normal,"🕒 Timestamp: 2025-06-01 19:00:00
🔎 Anomaly Severity: No concern

⚠️ Notable deviations in:
- Surface pressure (avg error: 0.612)
- Wind speed 10m (avg error: 0.604)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_26_error_plot.png,"Sample Index: 26
Anomaly Label: Normal

The model's baseline anomaly score is **12.70**. For this event, the score is **11.77**. This suggests it's **more unusual than normal** 🚨.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.49)
  • **precip_z_24h** = 0.00 (contribution: +0.45)
  • **surface_pressure_z** = -0.63 (contribution: +0.18)
  • **temperature_2m_z** = 0.88 (contribution: +0.12)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  • **wind_r** = 1.75 (contribution: -2.16)

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_26.png
01/06/2025 20:00,16.9,1010.3,0,23,10,26.25,4.1,27.1,1000.160075,1028.983814,0.1918989427,0,0.5466012135,0,0.03304385849,0.6425,Normal,"🕒 Timestamp: 2025-06-01 20:00:00
🔎 Anomaly Severity: No concern

⚠️ Notable deviations in:
- Temperature 2m (avg error: 0.586)
- Surface pressure (avg error: 0.604)
- Wind speed 10m (avg error: 0.606)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_27_error_plot.png,"Sample Index: 27
Anomaly Label: Normal

The model's baseline anomaly score is **12.70**. For this event, the score is **11.84**. This suggests it's **more unusual than normal** 🚨.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.48)
  • **precip_z_24h** = 0.00 (contribution: +0.47)
  • **temperature_2m_z** = 0.69 (contribution: +0.29)
  • **surface_pressure_z** = -0.59 (contribution: +0.20)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  • **wind_r** = 1.81 (contribution: -2.29)

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_27.png
01/06/2025 21:00,15.8,1010.9,0,19.1,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2231868469,0,0.4491328778,0,0.03304385849,0.6425,Normal,"🕒 Timestamp: 2025-06-01 21:00:00
🔎 Anomaly Severity: No concern

⚠️ Notable deviations in:
- Temperature 2m (avg error: 0.588)
- Surface pressure (avg error: 0.604)
- Wind speed 10m (avg error: 0.607)

Interpretation: These features were harder to reconstruct, suggesting potentially unusual weather conditions.
📌 Action: Investigate meteorological patterns, sensor quality, or model scope for this period.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/REA/sample_28_error_plot.png,"Sample Index: 28
Anomaly Label: Normal

The model's baseline anomaly score is **12.70**. For this event, the score is **12.91**. This suggests it's **normal** ✅.

**Why did it happen?** 🤔
Here's how features influenced the score:
- Features that **decreased** the anomaly score (made it seem more normal) ✨:
  • **precip_z_12h** = 0.00 (contribution: +0.50)
  • **precip_z_24h** = 0.00 (contribution: +0.44)
  • **surface_pressure_z** = -0.51 (contribution: +0.38)
  • **temperature_2m_z** = 0.46 (contribution: +0.36)
- Features that **increased** the anomaly score (made it seem more anomalous) 📈:
  • **wind_r** = 1.53 (contribution: -1.46)

**What should we do?** ✅ Review variables that increased the anomaly score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/Plots/TreeSHAP/shap_plot_28.png
